YTID,start_seconds,end_seconds,positive_labels,youtube_url
RlXse804I0,30.000,40.000,"/m/025td0t,/m/04rlf",https://www.youtube.com/watch?v=RlXse804I0
RsGz8XRZUM,30.000,40.000,"/m/07pdhp0,/m/07pzfmf,/m/07s12q4",https://www.youtube.com/watch?v=RsGz8XRZUM
Ry1YNVPPCM,9.000,19.000,"/m/068hy,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",https://www.youtube.com/watch?v=Ry1YNVPPCM
S-Cn-IKlQw,23.000,33.000,"/m/07swgks,/m/09x0r",https://www.youtube.com/watch?v=S-Cn-IKlQw
SD9DkKyOrY,30.000,40.000,"/m/01qbl,/m/026t6,/m/02hnl,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md",https://www.youtube.com/watch?v=SD9DkKyOrY
Sclnq22t7o,30.000,40.000,/m/03q5_w,https://www.youtube.com/watch?v=Sclnq22t7o
T-ZI1MZ44g,40.000,50.000,"/m/04rlf,/m/09x0r,/t/dd00127",https://www.youtube.com/watch?v=T-ZI1MZ44g
T4GeTHKtJQ,30.000,40.000,"/m/02x8m,/m/04rlf",https://www.youtube.com/watch?v=T4GeTHKtJQ
TJe1_ECCwM,6.000,16.000,/m/07pws3f,https://www.youtube.com/watch?v=TJe1_ECCwM
TNmWwhsnzs,30.000,40.000,/m/07qv4k0,https://www.youtube.com/watch?v=TNmWwhsnzs
Tea8DpWZQM,13.000,23.000,"/m/015lz1,/m/01swy6,/m/09x0r",https://www.youtube.com/watch?v=Tea8DpWZQM
ToQFT3M-Vg,200.000,210.000,"/m/02cjck,/m/04rlf",https://www.youtube.com/watch?v=ToQFT3M-Vg
TpdnwhYCvk,30.000,40.000,/m/07qsvvw,https://www.youtube.com/watch?v=TpdnwhYCvk
TvUb8THUq4,100.000,110.000,"/m/04rlf,/m/06bxc",https://www.youtube.com/watch?v=TvUb8THUq4
U3Xh6Fsw50,0.000,10.000,"/m/07pqn27,/m/09x0r",https://www.youtube.com/watch?v=U3Xh6Fsw50
UGmXiQ8yiY,50.000,60.000,"/m/03dnzn,/m/07p7b8y,/m/09x0r",https://www.youtube.com/watch?v=UGmXiQ8yiY
UNPp3fEWSE,0.000,10.000,"/m/01d380,/m/07k1x,/m/0_ksk",https://www.youtube.com/watch?v=UNPp3fEWSE
UYmhq3Rjtc,30.000,40.000,"/m/04rlf,/m/07pws3f",https://www.youtube.com/watch?v=UYmhq3Rjtc
Ub8LKPkhos,60.000,70.000,/m/06xkwv,https://www.youtube.com/watch?v=Ub8LKPkhos
UbFLKplzbE,30.000,40.000,/m/01j4z9,https://www.youtube.com/watch?v=UbFLKplzbE
UcfsxiD_ns,340.000,350.000,/m/0llzx,https://www.youtube.com/watch?v=UcfsxiD_ns
UfqtS1lsRY,30.000,40.000,"/m/01bns_,/m/0d8_n",https://www.youtube.com/watch?v=UfqtS1lsRY
UuEBhule84,350.000,360.000,"/m/015lz1,/m/01lyv,/m/04rlf,/m/07s0s5r",https://www.youtube.com/watch?v=UuEBhule84
Uw2HHni78U,80.000,90.000,"/m/0jb2l,/m/0ngt1",https://www.youtube.com/watch?v=Uw2HHni78U
V7u2HffQAE,160.000,170.000,"/m/07rrh0c,/m/09x0r",https://www.youtube.com/watch?v=V7u2HffQAE
VI2IRq17rs,360.000,370.000,/m/0395lw,https://www.youtube.com/watch?v=VI2IRq17rs
VXpZuIsb_g,30.000,40.000,"/m/030rvx,/m/09x0r",https://www.youtube.com/watch?v=VXpZuIsb_g
VZZ_IzaG7A,350.000,360.000,/m/07phxs1,https://www.youtube.com/watch?v=VZZ_IzaG7A
VclCul6FrI,80.000,90.000,"/m/013y1f,/m/04rlf,/m/04szw,/m/05148p4,/m/05r5c,/m/0b9m1,/t/dd00125",https://www.youtube.com/watch?v=VclCul6FrI
VygdbfiRes,30.000,40.000,"/m/07swgks,/m/09x0r",https://www.youtube.com/watch?v=VygdbfiRes
W5c6CeUMPE,40.000,50.000,"/m/01swy6,/m/04rlf,/m/0l14j_,/m/0mkg",https://www.youtube.com/watch?v=W5c6CeUMPE
WFsDr9xBVo,30.000,40.000,"/m/025wky1,/m/09x0r",https://www.youtube.com/watch?v=WFsDr9xBVo
WH_8Hk1fnM,110.000,120.000,"/m/04rlf,/m/07brj",https://www.youtube.com/watch?v=WH_8Hk1fnM
WX7nQcZPVQ,30.000,40.000,"/m/04rlf,/m/04szw,/m/07brj",https://www.youtube.com/watch?v=WX7nQcZPVQ
WmL01c-4ZE,20.000,30.000,"/m/07rjzl8,/m/09x0r,/t/dd00128",https://www.youtube.com/watch?v=WmL01c-4ZE
Wu-WkTumEM,30.000,40.000,"/m/04rlf,/t/dd00004,/t/dd00005",https://www.youtube.com/watch?v=Wu-WkTumEM
X14yAhC-SE,30.000,40.000,/m/07qs1cx,https://www.youtube.com/watch?v=X14yAhC-SE
X5Ay0Wuew0,20.000,30.000,/m/0dl83,https://www.youtube.com/watch?v=X5Ay0Wuew0
X5M6FevXWU,30.000,40.000,"/m/03lty,/m/04rlf,/m/0dl5d",https://www.youtube.com/watch?v=X5M6FevXWU
XAxN0GUsLs,270.000,280.000,"/m/03vt0,/m/09f96,/m/0h2mp",https://www.youtube.com/watch?v=XAxN0GUsLs
XN0NtrnfMY,30.000,40.000,"/m/04rlf,/t/dd00035",https://www.youtube.com/watch?v=XN0NtrnfMY
XOINU-l1_o,90.000,100.000,"/m/04rlf,/t/dd00035",https://www.youtube.com/watch?v=XOINU-l1_o
XVgCqsHi3g,30.000,40.000,"/m/02mk9,/m/04229,/m/07pb8fc,/m/07yv9,/t/dd00067",https://www.youtube.com/watch?v=XVgCqsHi3g
XkbErI_7EU,50.000,60.000,"/m/01kcd,/m/0319l",https://www.youtube.com/watch?v=XkbErI_7EU
XxJ50brqGw,30.000,40.000,"/m/09x0r,/t/dd00018",https://www.youtube.com/watch?v=XxJ50brqGw
Y1qiiugnk8,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9",https://www.youtube.com/watch?v=Y1qiiugnk8
Y3kEZ8li-A,30.000,40.000,/m/07rbp7_,https://www.youtube.com/watch?v=Y3kEZ8li-A
YATTKBtmRA,190.000,200.000,"/m/01s0ps,/m/05148p4,/m/05r5c",https://www.youtube.com/watch?v=YATTKBtmRA
YGmAv-5bYk,30.000,40.000,"/m/01sm1g,/m/0l14md",https://www.youtube.com/watch?v=YGmAv-5bYk
YX2e66b5HA,10.000,20.000,"/m/04rlf,/m/04wptg",https://www.youtube.com/watch?v=YX2e66b5HA
YZRsLrmqEA,0.000,10.000,/m/07pzfmf,https://www.youtube.com/watch?v=YZRsLrmqEA
Ypg2o4TqXM,30.000,40.000,/m/07r4wb8,https://www.youtube.com/watch?v=Ypg2o4TqXM
YxGyNHMasQ,240.000,250.000,"/m/0130jx,/m/02jz0l,/m/0838f",https://www.youtube.com/watch?v=YxGyNHMasQ
ZHpNr_KRXU,30.000,40.000,"/m/02w4v,/m/04rlf",https://www.youtube.com/watch?v=ZHpNr_KRXU
Ze_xQhxKRo,30.000,40.000,/m/0j2kx,https://www.youtube.com/watch?v=Ze_xQhxKRo
ZjxFZOaY50,30.000,40.000,"/m/025rv6n,/m/07qwf61,/m/0dbvp",https://www.youtube.com/watch?v=ZjxFZOaY50
_6RxZyi30Q,70.000,80.000,"/m/015lz1,/m/04rlf,/m/0g293,/t/dd00126",https://www.youtube.com/watch?v=_6RxZyi30Q
_Hpy806bks,180.000,190.000,"/m/023pjk,/m/04brg2",https://www.youtube.com/watch?v=_Hpy806bks
_OzT7Xyvok,30.000,40.000,"/m/0155w,/m/0326g,/m/04rlf,/m/05rwpb,/m/06j6l",https://www.youtube.com/watch?v=_OzT7Xyvok
_dElQcyJnA,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq",https://www.youtube.com/watch?v=_dElQcyJnA
a6J2OMtfZc,30.000,40.000,"/m/015lz1,/m/04rlf,/m/0ln16,/m/0xzly",https://www.youtube.com/watch?v=a6J2OMtfZc
aC8TJIZrtE,20.000,30.000,"/m/015p6,/m/020bb7,/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t",https://www.youtube.com/watch?v=aC8TJIZrtE
b1l5v-fpNs,30.000,40.000,"/m/07pqn27,/m/09x0r",https://www.youtube.com/watch?v=b1l5v-fpNs
b6pKB99TKg,0.000,10.000,"/m/07qyrcz,/m/09x0r",https://www.youtube.com/watch?v=b6pKB99TKg
b_10b-orX4,50.000,60.000,/m/02_41,https://www.youtube.com/watch?v=b_10b-orX4
blH_CYo09w,30.000,40.000,"/m/04rlf,/m/07pbtc8",https://www.youtube.com/watch?v=blH_CYo09w
buXkpFmCWY,210.000,220.000,/m/0mbct,https://www.youtube.com/watch?v=buXkpFmCWY
bxDQSLTdEs,30.000,40.000,/m/07qwyj0,https://www.youtube.com/watch?v=bxDQSLTdEs
cLzki-B06o,30.000,40.000,"/m/04rlf,/m/0gywn",https://www.youtube.com/watch?v=cLzki-B06o
cQ-jUTEgck,30.000,40.000,"/m/02p0sh1,/m/04rlf",https://www.youtube.com/watch?v=cQ-jUTEgck
cQV8iXK3pQ,0.000,10.000,"/m/032s66,/m/0_1c",https://www.youtube.com/watch?v=cQV8iXK3pQ
cUFMQCB2dA,270.000,280.000,/m/0239kh,https://www.youtube.com/watch?v=cUFMQCB2dA
cVFtuOI5uo,23.000,33.000,"/m/04rlf,/m/07p6mqd,/m/09x0r",https://www.youtube.com/watch?v=cVFtuOI5uo
cWrzrfVdMQ,250.000,260.000,"/m/032s66,/m/073cg4",https://www.youtube.com/watch?v=cWrzrfVdMQ
d6ytV5GfH4,30.000,40.000,"/m/07yv9,/m/09ct_",https://www.youtube.com/watch?v=d6ytV5GfH4
d7CDTWso5c,120.000,130.000,/m/027m70_,https://www.youtube.com/watch?v=d7CDTWso5c
dEOa2GkXHw,30.000,40.000,"/m/09x0r,/m/0chx_",https://www.youtube.com/watch?v=dEOa2GkXHw
dUX-8UM_jo,30.000,40.000,"/m/01z7dr,/m/04rlf,/m/0l14gg",https://www.youtube.com/watch?v=dUX-8UM_jo
dYTGqyVFNM,260.000,270.000,/m/07plct2,https://www.youtube.com/watch?v=dYTGqyVFNM
dfDSA5oB60,220.000,230.000,"/m/015jpf,/m/0c1dj",https://www.youtube.com/watch?v=dfDSA5oB60
e2cBx-fZ7g,270.000,280.000,"/m/02mscn,/m/04rlf",https://www.youtube.com/watch?v=e2cBx-fZ7g
eEhWLICanU,160.000,170.000,"/m/04rlf,/m/09x0r,/m/0b_fwt",https://www.youtube.com/watch?v=eEhWLICanU
efgThyiXWI,25.000,35.000,"/m/01yrx,/m/04rlf,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",https://www.youtube.com/watch?v=efgThyiXWI
ehX__RTqF8,30.000,40.000,"/m/04rlf,/m/06h7j",https://www.youtube.com/watch?v=ehX__RTqF8
elf_5HUVuc,30.000,40.000,"/m/04rlf,/m/05rwpb,/m/064t9,/m/06j6l",https://www.youtube.com/watch?v=elf_5HUVuc
f6exYXS1Gk,110.000,120.000,/m/07qjznt,https://www.youtube.com/watch?v=f6exYXS1Gk
fEwlyG05Co,290.000,300.000,"/m/025wky1,/m/09x0r",https://www.youtube.com/watch?v=fEwlyG05Co
fIQkUYrSz4,0.000,10.000,/m/07pxg6y,https://www.youtube.com/watch?v=fIQkUYrSz4
fJlX1mKiv0,30.000,40.000,"/m/04rlf,/m/07qn4z3",https://www.youtube.com/watch?v=fJlX1mKiv0
fOCJllN4iE,0.000,10.000,/m/07ryjzk,https://www.youtube.com/watch?v=fOCJllN4iE
fURq3jhY1Y,0.000,10.000,/m/0dl9sf8,https://www.youtube.com/watch?v=fURq3jhY1Y
fhW5GMgcI4,12.000,22.000,/m/07sx8x_,https://www.youtube.com/watch?v=fhW5GMgcI4
fnhkx-XXeI,340.000,350.000,"/m/068zj,/m/09x0r,/m/0ch8v,/m/0jbk",https://www.youtube.com/watch?v=fnhkx-XXeI
fwDsIyHHb8,140.000,150.000,"/m/02g901,/m/02jz0l,/m/09x0r",https://www.youtube.com/watch?v=fwDsIyHHb8
fwZGpmJNhw,40.000,50.000,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092",https://www.youtube.com/watch?v=fwZGpmJNhw
fxh7jAJR8U,70.000,80.000,"/m/028sqc,/m/04rlf",https://www.youtube.com/watch?v=fxh7jAJR8U
g-xW4azY7Q,30.000,40.000,"/m/04rlf,/m/06j64v,/m/0l14gg",https://www.youtube.com/watch?v=g-xW4azY7Q
g50tCLEsVM,40.000,50.000,"/m/078jl,/m/07rjwbb",https://www.youtube.com/watch?v=g50tCLEsVM
g6_Qzkrmug,30.000,40.000,"/m/07pxg6y,/m/07yv9,/m/09x0r",https://www.youtube.com/watch?v=g6_Qzkrmug
gKNRXbpAKs,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/0dgbq",https://www.youtube.com/watch?v=gKNRXbpAKs
gQg8z0ylFU,20.000,30.000,"/m/078jl,/m/07rjwbb",https://www.youtube.com/watch?v=gQg8z0ylFU
gStrDahsjU,20.000,30.000,"/m/03wwcy,/m/04rlf,/m/09x0r,/t/dd00126",https://www.youtube.com/watch?v=gStrDahsjU
gSxU1ceCLY,30.000,40.000,"/m/01s0vc,/m/09x0r",https://www.youtube.com/watch?v=gSxU1ceCLY
gWZyuEchB8,30.000,40.000,/m/024dl,https://www.youtube.com/watch?v=gWZyuEchB8
gcEf-olt7A,30.000,40.000,"/m/04rlf,/m/07qv4k0",https://www.youtube.com/watch?v=gcEf-olt7A
gfBxHm8lhg,90.000,100.000,"/m/0838f,/m/09x0r,/t/dd00065",https://www.youtube.com/watch?v=gfBxHm8lhg
gie2dhqP2c,440.000,450.000,"/m/01d3sd,/m/09x0r,/m/0lyf6",https://www.youtube.com/watch?v=gie2dhqP2c
giyfFI9pko,90.000,100.000,/m/0164x2,https://www.youtube.com/watch?v=giyfFI9pko
gkrE5zQ8EY,150.000,160.000,"/m/07phxs1,/m/07rv4dm",https://www.youtube.com/watch?v=gkrE5zQ8EY
gxkMOB4q2g,60.000,70.000,"/m/04rlf,/m/06j6l,/m/07p78v5",https://www.youtube.com/watch?v=gxkMOB4q2g
hDuDDv0lbQ,30.000,40.000,"/m/04rlf,/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,/m/0jbk",https://www.youtube.com/watch?v=hDuDDv0lbQ
hKi6_xqPPI,40.000,50.000,"/m/04rlf,/t/dd00006",https://www.youtube.com/watch?v=hKi6_xqPPI
hMwszM13PI,130.000,140.000,"/m/07qcx4z,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=hMwszM13PI
hsT6SyyhsM,18.000,28.000,"/m/01v_m0,/m/0hdsk",https://www.youtube.com/watch?v=hsT6SyyhsM
i-9C48tduw,500.000,510.000,"/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1",https://www.youtube.com/watch?v=i-9C48tduw
iEvwLCjYXE,50.000,60.000,"/m/025wky1,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=iEvwLCjYXE
ihTfc5Kx8s,17.000,27.000,/m/07ptzwd,https://www.youtube.com/watch?v=ihTfc5Kx8s
iuUYyMOrjU,30.000,40.000,"/m/04rlf,/m/07pws3f",https://www.youtube.com/watch?v=iuUYyMOrjU
j3aoa1bEyA,9.000,19.000,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk",https://www.youtube.com/watch?v=j3aoa1bEyA
jBWkHhQNew,30.000,40.000,"/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00130",https://www.youtube.com/watch?v=jBWkHhQNew
jMyzNbR7WM,10.000,20.000,/t/dd00134,https://www.youtube.com/watch?v=jMyzNbR7WM
jNIaWOWUFI,30.000,40.000,"/m/07qjznt,/m/09x0r",https://www.youtube.com/watch?v=jNIaWOWUFI
jpbCWcz2pk,30.000,40.000,"/m/04rlf,/m/0l14gg,/t/dd00031",https://www.youtube.com/watch?v=jpbCWcz2pk
juN6TgEkb0,30.000,40.000,"/m/04rlf,/m/07pkxdp",https://www.youtube.com/watch?v=juN6TgEkb0
k009MXpfdo,10.000,20.000,/m/04fgwm,https://www.youtube.com/watch?v=k009MXpfdo
k0CHx34n0Q,30.000,40.000,/m/07pc8lb,https://www.youtube.com/watch?v=k0CHx34n0Q
kBZeTTEOGc,90.000,100.000,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv",https://www.youtube.com/watch?v=kBZeTTEOGc
kRxowDMwdQ,80.000,90.000,"/m/01h82_,/m/02mk9,/m/04_sv,/m/07yv9",https://www.youtube.com/watch?v=kRxowDMwdQ
kkTpMU4QS8,30.000,40.000,"/m/07bjf,/m/09x0r",https://www.youtube.com/watch?v=kkTpMU4QS8
kt1BF31gIY,0.000,5.000,"/m/01yrx,/m/02yds9,/m/0jbk",https://www.youtube.com/watch?v=kt1BF31gIY
kyuX8l4VWY,30.000,40.000,"/m/03qtwd,/t/dd00135",https://www.youtube.com/watch?v=kyuX8l4VWY
lBsO-dj_A4,50.000,60.000,"/m/05zc1,/t/dd00077",https://www.youtube.com/watch?v=lBsO-dj_A4
lFwchGSkes,30.000,40.000,"/m/01z7dr,/m/04rlf",https://www.youtube.com/watch?v=lFwchGSkes
lK6DOYxQ6s,30.000,40.000,"/m/04rlf,/t/dd00006",https://www.youtube.com/watch?v=lK6DOYxQ6s
lUCohWH9xg,29.000,39.000,"/m/04rlf,/m/07r4wb8,/m/09x0r",https://www.youtube.com/watch?v=lUCohWH9xg
lYg4hm25hU,30.000,40.000,"/m/04rlf,/m/07q4ntr,/m/07rwj3x,/m/09x0r",https://www.youtube.com/watch?v=lYg4hm25hU
lpK9Knsvz4,170.000,180.000,"/m/03cl9h,/m/04rlf,/t/dd00125",https://www.youtube.com/watch?v=lpK9Knsvz4
lw0uLmWjlE,240.000,250.000,"/m/09x0r,/m/0ytgt,/t/dd00013",https://www.youtube.com/watch?v=lw0uLmWjlE
m1eF1B0Qlk,50.000,60.000,"/m/02rr_,/m/0342h,/m/04rlf,/m/07m2kt,/m/0g12c5",https://www.youtube.com/watch?v=m1eF1B0Qlk
m5ZlWziIeA,200.000,210.000,"/m/01hgjl,/m/02lkt,/m/03mb9,/m/04rlf",https://www.youtube.com/watch?v=m5ZlWziIeA
mA_bqD1tgU,30.000,40.000,"/m/04rlf,/t/dd00031",https://www.youtube.com/watch?v=mA_bqD1tgU
mB_XLq6g1g,30.000,40.000,"/m/01kcd,/m/07gql",https://www.youtube.com/watch?v=mB_XLq6g1g
mCvRi0gVE8,30.000,40.000,"/m/04rlf,/m/07pws3f",https://www.youtube.com/watch?v=mCvRi0gVE8
mFneOHpwak,270.000,280.000,"/m/04rlf,/m/07rwj3x",https://www.youtube.com/watch?v=mFneOHpwak
mNbbwgUZtQ,140.000,150.000,"/m/02mk9,/m/03p19w,/m/09x0r,/t/dd00128",https://www.youtube.com/watch?v=mNbbwgUZtQ
mOSWOiFpgY,490.000,500.000,"/m/04rlf,/m/05fw6t,/m/07rrh0c",https://www.youtube.com/watch?v=mOSWOiFpgY
mQR-O53mFE,100.000,110.000,"/m/03qtwd,/m/053hz1,/t/dd00135",https://www.youtube.com/watch?v=mQR-O53mFE
mRz2kEp0ho,30.000,40.000,"/m/04rlf,/m/0dls3",https://www.youtube.com/watch?v=mRz2kEp0ho
mlRMOia7DU,70.000,80.000,"/m/07bjf,/m/09x0r,/m/0dv5r",https://www.youtube.com/watch?v=mlRMOia7DU
nf_tbb2ixE,60.000,70.000,"/m/02c8p,/m/07cx4,/m/09x0r",https://www.youtube.com/watch?v=nf_tbb2ixE
o0ZtQIkM60,30.000,40.000,"/m/04rlf,/t/dd00037",https://www.youtube.com/watch?v=o0ZtQIkM60
o31A9GCAlc,220.000,230.000,"/m/04rlf,/m/0l14qv",https://www.youtube.com/watch?v=o31A9GCAlc
oGhPs2S17Q,30.000,40.000,"/m/04rlf,/m/07pws3f",https://www.youtube.com/watch?v=oGhPs2S17Q
oP-XX28B0s,30.000,40.000,"/m/04rlf,/m/0gywn",https://www.youtube.com/watch?v=oP-XX28B0s
oSZw8b-vgU,30.000,40.000,"/m/07r660_,/m/09x0r",https://www.youtube.com/watch?v=oSZw8b-vgU
oSw8wNpLcY,60.000,70.000,"/m/030rvx,/m/03kmc9",https://www.youtube.com/watch?v=oSw8wNpLcY
oYYvzarYDs,70.000,80.000,"/m/07rknqz,/m/07yv9,/m/0h9mv,/m/0k4j,/m/0ltv",https://www.youtube.com/watch?v=oYYvzarYDs
ockHs8mYQo,12.000,22.000,"/m/07p6mqd,/m/09x0r",https://www.youtube.com/watch?v=ockHs8mYQo
ojOx7vd_yU,540.000,550.000,"/m/0199g,/m/07yv9",https://www.youtube.com/watch?v=ojOx7vd_yU
orugG3hBr4,0.000,10.000,"/m/04rlf,/m/07pws3f",https://www.youtube.com/watch?v=orugG3hBr4
oxF9jhY94s,1.000,11.000,"/m/01yrx,/m/068hy,/m/07r81j2",https://www.youtube.com/watch?v=oxF9jhY94s
oxqoh8EgGw,30.000,40.000,"/m/01hsr_,/m/04rlf,/m/09x0r",https://www.youtube.com/watch?v=oxqoh8EgGw
p1M8lMslEg,20.000,30.000,"/m/09x0r,/t/dd00065",https://www.youtube.com/watch?v=p1M8lMslEg
pBquWuzRwE,30.000,40.000,"/m/02mk9,/m/07pb8fc,/t/dd00130",https://www.youtube.com/watch?v=pBquWuzRwE
pZ1yJYSrhc,30.000,40.000,"/m/04rlf,/m/06bz3",https://www.youtube.com/watch?v=pZ1yJYSrhc
peDsjbcA-0,40.000,50.000,"/m/02p3nc,/m/09x0r",https://www.youtube.com/watch?v=peDsjbcA-0
pjK2u3Qtxc,230.000,240.000,"/m/028v0c,/m/09x0r,/t/dd00129",https://www.youtube.com/watch?v=pjK2u3Qtxc
pnursBn7wk,240.000,250.000,"/m/02g901,/m/04rlf,/m/09x0r",https://www.youtube.com/watch?v=pnursBn7wk
pzwalZ0ub0,5.000,15.000,"/m/02rhddq,/m/09x0r",https://www.youtube.com/watch?v=pzwalZ0ub0
q00WwEUOCs,190.000,200.000,"/m/04rlf,/m/07s8j8t",https://www.youtube.com/watch?v=q00WwEUOCs
q1pzc3VMrg,60.000,70.000,"/m/09x0r,/t/dd00112",https://www.youtube.com/watch?v=q1pzc3VMrg
qGd1JwYLbQ,30.000,40.000,"/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk",https://www.youtube.com/watch?v=qGd1JwYLbQ
qJ-NY6wY3s,30.000,40.000,"/m/0bt9lr,/m/0ghcn6,/m/0jbk",https://www.youtube.com/watch?v=qJ-NY6wY3s
qdu3Aw0aNU,110.000,120.000,"/m/015jpf,/m/09x0r",https://www.youtube.com/watch?v=qdu3Aw0aNU
qokdAl50qg,90.000,100.000,"/m/01h3n,/m/03vt0,/m/09f96,/m/09xqv,/m/0h2mp",https://www.youtube.com/watch?v=qokdAl50qg
qovh3DNoX0,160.000,170.000,"/m/02c8p,/m/04rlf,/m/07cx4,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=qovh3DNoX0
r1H8hBeYmw,21.000,31.000,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",https://www.youtube.com/watch?v=r1H8hBeYmw
r7iz-9v9bA,30.000,40.000,"/m/04rlf,/t/dd00037",https://www.youtube.com/watch?v=r7iz-9v9bA
rAhS48FkYw,30.000,40.000,"/m/0155w,/m/04rlf",https://www.youtube.com/watch?v=rAhS48FkYw
rIyGq-gIQw,180.000,190.000,"/m/02l6bg,/m/09ct_,/m/09x0r,/m/0k5j",https://www.youtube.com/watch?v=rIyGq-gIQw
rcidFeRlmo,120.000,130.000,/m/025wky1,https://www.youtube.com/watch?v=rcidFeRlmo
reNxUHvEl0,7.000,17.000,/m/07r67yg,https://www.youtube.com/watch?v=reNxUHvEl0
s9kwrRilOY,30.000,40.000,"/m/02rhddq,/m/07r04,/m/07yv9",https://www.youtube.com/watch?v=s9kwrRilOY
sRFfU8k0Zs,90.000,100.000,"/m/04rlf,/t/dd00037",https://www.youtube.com/watch?v=sRFfU8k0Zs
sSVQrnvyIk,30.000,40.000,"/m/025td0t,/m/04rlf,/m/0l14gg",https://www.youtube.com/watch?v=sSVQrnvyIk
skhG36uWM0,20.000,30.000,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6",https://www.youtube.com/watch?v=skhG36uWM0
t1zgGxlhPM,290.000,300.000,"/m/07hvw1,/m/07yv9,/m/0k4j,/m/0ltv",https://www.youtube.com/watch?v=t1zgGxlhPM
tJVvrXU9MA,230.000,240.000,"/m/09ct_,/m/0k5j",https://www.youtube.com/watch?v=tJVvrXU9MA
tL4aWGx01s,30.000,40.000,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",https://www.youtube.com/watch?v=tL4aWGx01s
tVCMHW_Y4g,110.000,120.000,"/m/023pjk,/m/04brg2",https://www.youtube.com/watch?v=tVCMHW_Y4g
t_n44IaDBw,0.000,10.000,"/m/07c52,/m/09x0r",https://www.youtube.com/watch?v=t_n44IaDBw
tmY1GEH3_Y,30.000,40.000,"/m/04rlf,/t/dd00035",https://www.youtube.com/watch?v=tmY1GEH3_Y
u5yvewHxzE,30.000,40.000,"/m/04rlf,/m/07qn4z3",https://www.youtube.com/watch?v=u5yvewHxzE
uBbPbRML3U,290.000,300.000,"/m/07yv9,/m/0h9mv,/m/0k4j,/m/0ltv",https://www.youtube.com/watch?v=uBbPbRML3U
uCkr7KFkYg,160.000,170.000,"/m/05zppz,/m/09x0r",https://www.youtube.com/watch?v=uCkr7KFkYg
uIEWKSQ1z4,30.000,40.000,"/m/09x0r,/t/dd00005",https://www.youtube.com/watch?v=uIEWKSQ1z4
uLJl3o_AZw,30.000,40.000,"/m/04rlf,/m/0m0jc",https://www.youtube.com/watch?v=uLJl3o_AZw
uSlzn9oPQ4,20.000,30.000,"/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038",https://www.youtube.com/watch?v=uSlzn9oPQ4
uWB_lkFDhg,140.000,150.000,"/m/06_y0by,/m/09x0r",https://www.youtube.com/watch?v=uWB_lkFDhg
urYwYLrcMA,30.000,40.000,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk",https://www.youtube.com/watch?v=urYwYLrcMA
uuCV1W6jYk,80.000,90.000,/m/0239kh,https://www.youtube.com/watch?v=uuCV1W6jYk
uzavgbcJVA,6.000,16.000,"/m/07qlf79,/m/09x0r",https://www.youtube.com/watch?v=uzavgbcJVA
v1_upmXCwI,0.000,10.000,"/m/07phxs1,/m/07qfgpx,/m/07rv4dm",https://www.youtube.com/watch?v=v1_upmXCwI
v423vsVOk8,150.000,160.000,"/m/09x0r,/m/0dv3j,/t/dd00125",https://www.youtube.com/watch?v=v423vsVOk8
v4LAt0pJXQ,30.000,40.000,/m/01m4t,https://www.youtube.com/watch?v=v4LAt0pJXQ
v5GfNDLH2A,330.000,340.000,/m/0642b4,https://www.youtube.com/watch?v=v5GfNDLH2A
v5hgCh3M2w,30.000,40.000,"/m/04rlf,/t/dd00034",https://www.youtube.com/watch?v=v5hgCh3M2w
v9-b0vPRKU,30.000,40.000,"/m/04rlf,/m/07rjzl8,/m/09x0r",https://www.youtube.com/watch?v=v9-b0vPRKU
vUMGKGmNKE,50.000,60.000,"/m/03cczk,/m/068hy",https://www.youtube.com/watch?v=vUMGKGmNKE
vmWpxQloGE,70.000,80.000,"/m/015lz1,/m/04rlf,/m/07s8j8t",https://www.youtube.com/watch?v=vmWpxQloGE
